2025-06-24T13:36:13.300333,INFO,"Face at (340, 312, 67, 67) -> angry (0.2990)"
2025-06-24T13:36:13.314758,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:13.283530,INFO,"Face at (293, 199, 149, 149) -> happy (0.4414)"
2025-06-24T13:36:13.343075,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:14.089288,INFO,"Face at (238, 227, 140, 140) -> neutral (0.5499)"
2025-06-24T13:36:14.167079,INFO,Emitted 2 prediction(s)
2025-06-24T13:36:14.338592,INFO,"Face at (264, 243, 143, 143) -> neutral (0.5956)"
2025-06-24T13:36:14.395890,INFO,Emitted 2 prediction(s)
2025-06-24T13:36:14.381795,INFO,"Face at (163, 76, 115, 115) -> sad (0.3767)"
2025-06-24T13:36:14.166248,INFO,"Face at (253, 239, 136, 136) -> neutral (0.5926)"
2025-06-24T13:36:14.420276,INFO,Emitted 2 prediction(s)
2025-06-24T13:36:14.625857,INFO,Emitted 2 prediction(s)
2025-06-24T13:36:15.713516,INFO,"Face at (357, 230, 170, 170) -> happy (0.7209)"
2025-06-24T13:36:15.777207,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:15.795626,INFO,"Face at (367, 247, 147, 147) -> happy (0.6175)"
2025-06-24T13:36:16.327728,INFO,"Face at (285, 208, 163, 163) -> neutral (0.3410)"
2025-06-24T13:36:16.418736,INFO,Emitted 2 prediction(s)
2025-06-24T13:36:16.576517,INFO,"Face at (305, 192, 170, 170) -> sad (0.3457)"
